date,tvl_usd,protocol,category,slug
2026-04-28 00:00:00,8985639684,EigenLayer,restaking,eigencloud
2026-04-29 00:00:00,8901422998,EigenLayer,restaking,eigencloud
2026-04-30 00:00:00,8823827809,EigenLayer,restaking,eigencloud
2026-05-01 00:00:00,8586619183,EigenLayer,restaking,eigencloud
2026-05-02 00:00:00,8438676691,EigenLayer,restaking,eigencloud
2026-05-03 00:00:00,8607589076,EigenLayer,restaking,eigencloud
2026-05-04 00:00:00,8363941713,EigenLayer,restaking,eigencloud
2026-05-05 00:00:00,7860116802,EigenLayer,restaking,eigencloud
2026-05-06 00:00:00,7887193969,EigenLayer,restaking,eigencloud
2026-05-07 00:00:00,7874010359,EigenLayer,restaking,eigencloud
2026-05-08 00:00:00,7665730443,EigenLayer,restaking,eigencloud
2026-05-09 00:00:00,7663329793,EigenLayer,restaking,eigencloud
2026-05-10 00:00:00,7510555379,EigenLayer,restaking,eigencloud
2026-05-11 00:00:00,7652619754,EigenLayer,restaking,eigencloud
2026-05-12 00:00:00,7533220921,EigenLayer,restaking,eigencloud
2026-05-13 00:00:00,7330453218,EigenLayer,restaking,eigencloud
2026-05-14 00:00:00,7332123392,EigenLayer,restaking,eigencloud
2026-05-15 00:00:00,7414766789,EigenLayer,restaking,eigencloud
2026-05-16 00:00:00,7249675981,EigenLayer,restaking,eigencloud
2026-05-17 00:00:00,7106433975,EigenLayer,restaking,eigencloud
2026-05-17 11:39:23,7150785882,EigenLayer,restaking,eigencloud
2020-12-19 23:00:00,1484680,Lido,liquid_staking,lido
2020-12-20 23:00:00,2697598,Lido,liquid_staking,lido
2020-12-21 23:00:00,3410253,Lido,liquid_staking,lido
2020-12-22 23:00:00,4563625,Lido,liquid_staking,lido
2020-12-23 23:00:00,4661610,Lido,liquid_staking,lido
2020-12-24 23:00:00,5347131,Lido,liquid_staking,lido
2020-12-25 23:00:00,7325073,Lido,liquid_staking,lido
2020-12-26 23:00:00,7408641,Lido,liquid_staking,lido
2020-12-27 23:00:00,8347237,Lido,liquid_staking,lido
2020-12-28 23:00:00,11344171,Lido,liquid_staking,lido
2020-12-29 23:00:00,11765090,Lido,liquid_staking,lido
2020-12-30 23:00:00,12119912,Lido,liquid_staking,lido
2020-12-31 23:00:00,12582167,Lido,liquid_staking,lido
2021-01-01 23:00:00,12543454,Lido,liquid_staking,lido
2021-01-02 23:00:00,12514881,Lido,liquid_staking,lido
2021-01-03 23:00:00,14195762,Lido,liquid_staking,lido
2021-01-04 23:00:00,16274684,Lido,liquid_staking,lido
2021-01-05 23:00:00,18325628,Lido,liquid_staking,lido
2021-01-06 23:00:00,20965573,Lido,liquid_staking,lido
2021-01-07 23:00:00,22570112,Lido,liquid_staking,lido
2021-01-08 23:00:00,25529569,Lido,liquid_staking,lido
2021-01-09 23:00:00,26299896,Lido,liquid_staking,lido
2021-01-10 23:00:00,33624539,Lido,liquid_staking,lido
2021-01-11 23:00:00,28869701,Lido,liquid_staking,lido
2021-01-12 23:00:00,30663261,Lido,liquid_staking,lido
2021-01-13 23:00:00,50094240,Lido,liquid_staking,lido
2021-01-14 23:00:00,73598480,Lido,liquid_staking,lido
2021-01-15 23:00:00,81861176,Lido,liquid_staking,lido
2021-01-16 23:00:00,85283818,Lido,liquid_staking,lido
2021-01-17 23:00:00,86160071,Lido,liquid_staking,lido
2021-01-18 23:00:00,87391374,Lido,liquid_staking,lido
2021-01-19 23:00:00,99335242,Lido,liquid_staking,lido
2021-01-20 23:00:00,100287613,Lido,liquid_staking,lido
2021-01-21 23:00:00,96701078,Lido,liquid_staking,lido
2021-01-22 23:00:00,92488787,Lido,liquid_staking,lido
2021-01-23 23:00:00,110569488,Lido,liquid_staking,lido
2021-01-24 23:00:00,121085410,Lido,liquid_staking,lido
2021-01-25 23:00:00,127510734,Lido,liquid_staking,lido
2021-01-26 23:00:00,127250330,Lido,liquid_staking,lido
2021-01-27 23:00:00,126687251,Lido,liquid_staking,lido
2021-01-28 23:00:00,130256710,Lido,liquid_staking,lido
2021-01-29 23:00:00,137228376,Lido,liquid_staking,lido
2021-01-30 23:00:00,135996393,Lido,liquid_staking,lido
2021-01-31 23:00:00,142145275,Lido,liquid_staking,lido
2021-02-01 23:00:00,142743932,Lido,liquid_staking,lido
2021-02-02 23:00:00,167649885,Lido,liquid_staking,lido
2021-02-03 23:00:00,192995719,Lido,liquid_staking,lido
2021-02-04 23:00:00,207027159,Lido,liquid_staking,lido
2021-02-05 23:00:00,211317161,Lido,liquid_staking,lido
2021-02-06 23:00:00,222659990,Lido,liquid_staking,lido
2021-02-07 23:00:00,223083142,Lido,liquid_staking,lido
2021-02-08 23:00:00,226682734,Lido,liquid_staking,lido
2021-02-09 23:00:00,244636373,Lido,liquid_staking,lido
2021-02-10 23:00:00,258690801,Lido,liquid_staking,lido
2021-02-11 23:00:00,257373193,Lido,liquid_staking,lido
2021-02-12 23:00:00,255301490,Lido,liquid_staking,lido
2021-02-13 23:00:00,261404596,Lido,liquid_staking,lido
2021-02-14 23:00:00,300220386,Lido,liquid_staking,lido
2021-02-15 23:00:00,289892552,Lido,liquid_staking,lido
2021-02-16 23:00:00,294701079,Lido,liquid_staking,lido
2021-02-17 23:00:00,298817631,Lido,liquid_staking,lido
2021-02-18 23:00:00,340560743,Lido,liquid_staking,lido
2021-02-19 23:00:00,347618380,Lido,liquid_staking,lido
2021-02-20 23:00:00,363633943,Lido,liquid_staking,lido
2021-02-21 23:00:00,357021502,Lido,liquid_staking,lido
2021-02-22 23:00:00,333163674,Lido,liquid_staking,lido
2021-02-23 23:00:00,267003426,Lido,liquid_staking,lido
2021-02-24 23:00:00,303534847,Lido,liquid_staking,lido
2021-02-25 23:00:00,294421081,Lido,liquid_staking,lido
2021-02-26 23:00:00,270362309,Lido,liquid_staking,lido
2021-02-27 23:00:00,269803675,Lido,liquid_staking,lido
2021-02-28 23:00:00,250111049,Lido,liquid_staking,lido
2021-03-01 23:00:00,279680304,Lido,liquid_staking,lido
2021-03-02 23:00:00,284790615,Lido,liquid_staking,lido
2021-03-03 23:00:00,294543162,Lido,liquid_staking,lido
2021-03-04 23:00:00,287090601,Lido,liquid_staking,lido
2021-03-05 23:00:00,272111645,Lido,liquid_staking,lido
2021-03-06 23:00:00,288340247,Lido,liquid_staking,lido
2021-03-07 23:00:00,308683748,Lido,liquid_staking,lido
2021-03-08 23:00:00,316855760,Lido,liquid_staking,lido
2021-03-09 23:00:00,337615557,Lido,liquid_staking,lido
2021-03-10 23:00:00,338318383,Lido,liquid_staking,lido
2021-03-11 23:00:00,329516422,Lido,liquid_staking,lido
2021-03-12 23:00:00,332363356,Lido,liquid_staking,lido
2021-03-13 23:00:00,343424416,Lido,liquid_staking,lido
2021-03-14 23:00:00,350346676,Lido,liquid_staking,lido
2021-03-15 23:00:00,332987874,Lido,liquid_staking,lido
2021-03-16 23:00:00,336938520,Lido,liquid_staking,lido
2021-03-17 23:00:00,460583631,Lido,liquid_staking,lido
2021-03-18 23:00:00,509773361,Lido,liquid_staking,lido
2021-03-19 23:00:00,574607276,Lido,liquid_staking,lido
2021-03-20 23:00:00,587935872,Lido,liquid_staking,lido
2021-03-21 23:00:00,602769063,Lido,liquid_staking,lido
2021-03-22 23:00:00,618289929,Lido,liquid_staking,lido
2021-03-23 23:00:00,569500275,Lido,liquid_staking,lido
2021-03-24 23:00:00,606935658,Lido,liquid_staking,lido
2021-03-25 23:00:00,583873492,Lido,liquid_staking,lido
2021-03-26 23:00:00,625796928,Lido,liquid_staking,lido
2021-03-27 23:00:00,630767135,Lido,liquid_staking,lido
2021-03-28 22:00:00,649286652,Lido,liquid_staking,lido
2021-03-29 22:00:00,704078283,Lido,liquid_staking,lido
2021-03-30 22:00:00,741152297,Lido,liquid_staking,lido
2021-03-31 22:00:00,743763681,Lido,liquid_staking,lido
2021-04-01 22:00:00,779177993,Lido,liquid_staking,lido
2021-04-02 22:00:00,799026221,Lido,liquid_staking,lido
2021-04-03 22:00:00,821105326,Lido,liquid_staking,lido
2021-04-04 22:00:00,807264483,Lido,liquid_staking,lido
2021-04-05 22:00:00,804754966,Lido,liquid_staking,lido
2021-04-06 22:00:00,810757400,Lido,liquid_staking,lido
2021-04-07 22:00:00,805140938,Lido,liquid_staking,lido
2021-04-08 22:00:00,819712012,Lido,liquid_staking,lido
2021-04-09 22:00:00,934439179,Lido,liquid_staking,lido
2021-04-10 22:00:00,965035169,Lido,liquid_staking,lido
2021-04-11 22:00:00,951022763,Lido,liquid_staking,lido
2021-04-12 22:00:00,981448867,Lido,liquid_staking,lido
2021-04-13 22:00:00,1073726481,Lido,liquid_staking,lido
2021-04-14 22:00:00,1080081949,Lido,liquid_staking,lido
2021-04-15 22:00:00,1131586581,Lido,liquid_staking,lido
2021-04-16 22:00:00,1154120907,Lido,liquid_staking,lido
2021-04-17 22:00:00,1161711743,Lido,liquid_staking,lido
2021-04-18 22:00:00,991105854,Lido,liquid_staking,lido
2021-04-19 22:00:00,1189430787,Lido,liquid_staking,lido
2021-04-20 22:00:00,1089818460,Lido,liquid_staking,lido
2021-04-21 22:00:00,1160402395,Lido,liquid_staking,lido
2021-04-22 22:00:00,1228013431,Lido,liquid_staking,lido
2021-04-23 22:00:00,1101462978,Lido,liquid_staking,lido
2021-04-24 22:00:00,1187254629,Lido,liquid_staking,lido
2021-04-25 22:00:00,1271627756,Lido,liquid_staking,lido
2021-04-26 22:00:00,1385400252,Lido,liquid_staking,lido
2021-04-27 22:00:00,1455239310,Lido,liquid_staking,lido
2021-04-28 22:00:00,1430439245,Lido,liquid_staking,lido
2021-04-29 22:00:00,1475154399,Lido,liquid_staking,lido
2021-04-30 22:00:00,1511692566,Lido,liquid_staking,lido
2021-05-01 22:00:00,1511145432,Lido,liquid_staking,lido
2021-05-02 22:00:00,1567952725,Lido,liquid_staking,lido
2021-05-03 22:00:00,1716457044,Lido,liquid_staking,lido
2021-05-04 22:00:00,1700927523,Lido,liquid_staking,lido
2021-05-05 22:00:00,1764741635,Lido,liquid_staking,lido
2021-05-06 22:00:00,1782883841,Lido,liquid_staking,lido
2021-05-07 22:00:00,1867000732,Lido,liquid_staking,lido
2021-05-08 22:00:00,1981645031,Lido,liquid_staking,lido
2021-05-09 22:00:00,2145406106,Lido,liquid_staking,lido
2021-05-10 22:00:00,2216323676,Lido,liquid_staking,lido
2021-05-11 22:00:00,2125008558,Lido,liquid_staking,lido
2021-05-12 22:00:00,2261368556,Lido,liquid_staking,lido
2021-05-14 00:00:00,2194510145,Lido,liquid_staking,lido
2021-05-15 00:00:00,2009113421,Lido,liquid_staking,lido
2021-05-16 00:00:00,2044538182,Lido,liquid_staking,lido
2021-05-17 00:00:00,1889629618,Lido,liquid_staking,lido
2021-05-18 00:00:00,1973541990,Lido,liquid_staking,lido
2021-05-19 00:00:00,1366850255,Lido,liquid_staking,lido
2021-05-20 00:00:00,1503975800,Lido,liquid_staking,lido
2021-05-21 00:00:00,1197332029,Lido,liquid_staking,lido
2021-05-22 00:00:00,1268520009,Lido,liquid_staking,lido
2021-05-23 00:00:00,1089389749,Lido,liquid_staking,lido
2021-05-24 00:00:00,1436918532,Lido,liquid_staking,lido
2021-05-25 00:00:00,1457761756,Lido,liquid_staking,lido
2021-05-26 00:00:00,1572288635,Lido,liquid_staking,lido
2021-05-27 00:00:00,1541603698,Lido,liquid_staking,lido
2021-05-28 00:00:00,1369256784,Lido,liquid_staking,lido
2021-05-29 00:00:00,1284551120,Lido,liquid_staking,lido
2021-05-30 00:00:00,1371812777,Lido,liquid_staking,lido
2021-05-31 00:00:00,1568761944,Lido,liquid_staking,lido
2021-06-01 00:00:00,1536235064,Lido,liquid_staking,lido
2021-06-02 00:00:00,1614326124,Lido,liquid_staking,lido
2021-06-03 00:00:00,1740486738,Lido,liquid_staking,lido
2021-06-04 00:00:00,1621178893,Lido,liquid_staking,lido
2021-06-05 00:00:00,1545877559,Lido,liquid_staking,lido
2021-06-06 00:00:00,1607248302,Lido,liquid_staking,lido
2021-06-07 00:00:00,1528425925,Lido,liquid_staking,lido
2021-06-08 00:00:00,1509199946,Lido,liquid_staking,lido
2021-06-09 00:00:00,1597842348,Lido,liquid_staking,lido
2021-06-10 00:00:00,1552872592,Lido,liquid_staking,lido
2021-06-11 00:00:00,1491923061,Lido,liquid_staking,lido
2021-06-12 00:00:00,1532641243,Lido,liquid_staking,lido
2021-06-13 00:00:00,1645056229,Lido,liquid_staking,lido
2021-06-14 00:00:00,1699800875,Lido,liquid_staking,lido
2021-06-15 00:00:00,1727769757,Lido,liquid_staking,lido
2021-06-16 00:00:00,1643680666,Lido,liquid_staking,lido
2021-06-17 00:00:00,1655355907,Lido,liquid_staking,lido
2021-06-18 00:00:00,1575760556,Lido,liquid_staking,lido
2021-06-19 00:00:00,1553281987,Lido,liquid_staking,lido
2021-06-20 00:00:00,1607527078,Lido,liquid_staking,lido
2021-06-21 00:00:00,1354610799,Lido,liquid_staking,lido
2021-06-22 00:00:00,1350497871,Lido,liquid_staking,lido
2021-06-23 00:00:00,1441034258,Lido,liquid_staking,lido
2021-06-24 00:00:00,1470998790,Lido,liquid_staking,lido
2021-06-25 00:00:00,1372761056,Lido,liquid_staking,lido
2021-06-26 00:00:00,1362958264,Lido,liquid_staking,lido
2021-06-27 00:00:00,1470769605,Lido,liquid_staking,lido
2021-06-28 00:00:00,1549607364,Lido,liquid_staking,lido
2021-06-29 00:00:00,1662588943,Lido,liquid_staking,lido
2021-06-30 00:00:00,1761252203,Lido,liquid_staking,lido
2021-07-01 00:00:00,1685989222,Lido,liquid_staking,lido
2021-07-02 00:00:00,1701313201,Lido,liquid_staking,lido
2021-07-03 00:00:00,1749590141,Lido,liquid_staking,lido
2021-07-04 00:00:00,1854074210,Lido,liquid_staking,lido
2021-07-05 00:00:00,1793950756,Lido,liquid_staking,lido
2021-07-06 00:00:00,1888267834,Lido,liquid_staking,lido
2021-07-07 00:00:00,1958433589,Lido,liquid_staking,lido
2021-07-08 00:00:00,1826406341,Lido,liquid_staking,lido
2021-07-09 00:00:00,2002138706,Lido,liquid_staking,lido
2021-07-10 00:00:00,1966707980,Lido,liquid_staking,lido
2021-07-11 00:00:00,2022730895,Lido,liquid_staking,lido
2021-07-12 00:00:00,1918614791,Lido,liquid_staking,lido
2021-07-13 00:00:00,1792056068,Lido,liquid_staking,lido
2021-07-14 00:00:00,1825763965,Lido,liquid_staking,lido
2021-07-15 00:00:00,1747645008,Lido,liquid_staking,lido
2021-07-16 00:00:00,1728128921,Lido,liquid_staking,lido
2021-07-17 00:00:00,1740624541,Lido,liquid_staking,lido
2021-07-18 00:00:00,1753093990,Lido,liquid_staking,lido
2021-07-19 00:00:00,1663784849,Lido,liquid_staking,lido
2021-07-20 00:00:00,1645473780,Lido,liquid_staking,lido
2021-07-21 00:00:00,1850988652,Lido,liquid_staking,lido
2021-07-22 00:00:00,1939523761,Lido,liquid_staking,lido
2021-07-23 00:00:00,2035767625,Lido,liquid_staking,lido
2021-07-24 00:00:00,2139815992,Lido,liquid_staking,lido
2021-07-25 00:00:00,2126988567,Lido,liquid_staking,lido
2021-07-26 00:00:00,2173665699,Lido,liquid_staking,lido
2021-07-27 00:00:00,2300562301,Lido,liquid_staking,lido
2021-07-28 00:00:00,2441145596,Lido,liquid_staking,lido
2021-07-29 00:00:00,2508336162,Lido,liquid_staking,lido
2021-07-30 00:00:00,2568334467,Lido,liquid_staking,lido
2021-07-31 00:00:00,2626538659,Lido,liquid_staking,lido
2021-08-01 00:00:00,2735696255,Lido,liquid_staking,lido
2021-08-02 00:00:00,2832032722,Lido,liquid_staking,lido
2021-08-03 00:00:00,3002418510,Lido,liquid_staking,lido
2021-08-04 00:00:00,3176112819,Lido,liquid_staking,lido
2021-08-05 00:00:00,3263181987,Lido,liquid_staking,lido
2021-08-06 00:00:00,3271814230,Lido,liquid_staking,lido
2021-08-07 00:00:00,3492560356,Lido,liquid_staking,lido
2021-08-08 00:00:00,3317557378,Lido,liquid_staking,lido
2021-08-09 00:00:00,3469187210,Lido,liquid_staking,lido
2021-08-10 00:00:00,3660679480,Lido,liquid_staking,lido
2021-08-11 00:00:00,3653403831,Lido,liquid_staking,lido
2021-08-12 00:00:00,3575639972,Lido,liquid_staking,lido
2021-08-13 00:00:00,3904332966,Lido,liquid_staking,lido
2021-08-14 00:00:00,3882854658,Lido,liquid_staking,lido
2021-08-15 00:00:00,4051159508,Lido,liquid_staking,lido
2021-08-16 00:00:00,4190399677,Lido,liquid_staking,lido
2021-08-17 00:00:00,4340858071,Lido,liquid_staking,lido
2021-08-18 00:00:00,4853648538,Lido,liquid_staking,lido
2021-08-19 00:00:00,4753885993,Lido,liquid_staking,lido
2021-08-20 00:00:00,5013284058,Lido,liquid_staking,lido
2021-08-21 00:00:00,4879643526,Lido,liquid_staking,lido
2021-08-22 00:00:00,4904055359,Lido,liquid_staking,lido
2021-08-23 00:00:00,5231930366,Lido,liquid_staking,lido
2021-08-24 00:00:00,5162294313,Lido,liquid_staking,lido
2021-08-25 00:00:00,5124227487,Lido,liquid_staking,lido
2021-08-26 00:00:00,4924940983,Lido,liquid_staking,lido
2021-08-27 00:00:00,5523443743,Lido,liquid_staking,lido
2021-08-28 00:00:00,5201638979,Lido,liquid_staking,lido
2021-08-29 00:00:00,5656464375,Lido,liquid_staking,lido
2021-08-30 00:00:00,5899530757,Lido,liquid_staking,lido
2021-08-31 00:00:00,5770642097,Lido,liquid_staking,lido
2021-09-01 00:00:00,5967246630,Lido,liquid_staking,lido
2021-09-02 00:00:00,6141396398,Lido,liquid_staking,lido
2021-09-03 00:00:00,6454292476,Lido,liquid_staking,lido
2021-09-04 00:00:00,6742750814,Lido,liquid_staking,lido
2021-09-05 00:00:00,6630580933,Lido,liquid_staking,lido
2021-09-06 00:00:00,6718506677,Lido,liquid_staking,lido
2021-09-07 00:00:00,6752957163,Lido,liquid_staking,lido
2021-09-08 00:00:00,6568618388,Lido,liquid_staking,lido
2021-09-09 00:00:00,5919403665,Lido,liquid_staking,lido
2021-09-10 00:00:00,6208354931,Lido,liquid_staking,lido
2021-09-11 00:00:00,6645207111,Lido,liquid_staking,lido
2021-09-12 00:00:00,6718671011,Lido,liquid_staking,lido
2021-09-13 00:00:00,6941483271,Lido,liquid_staking,lido
2021-09-14 00:00:00,6374544618,Lido,liquid_staking,lido
2021-09-15 00:00:00,6923769844,Lido,liquid_staking,lido
2021-09-16 00:00:00,6946000905,Lido,liquid_staking,lido
2021-09-17 00:00:00,6611530448,Lido,liquid_staking,lido
2021-09-18 00:00:00,6734812965,Lido,liquid_staking,lido
2021-09-19 00:00:00,6479019178,Lido,liquid_staking,lido
2021-09-20 00:00:00,5777649005,Lido,liquid_staking,lido
2021-09-21 00:00:00,5278958197,Lido,liquid_staking,lido
2021-09-22 00:00:00,6240080016,Lido,liquid_staking,lido
2021-09-23 00:00:00,6570413025,Lido,liquid_staking,lido
2021-09-24 00:00:00,6337195299,Lido,liquid_staking,lido
2021-09-25 00:00:00,6429449332,Lido,liquid_staking,lido
2021-09-26 00:00:00,6327258528,Lido,liquid_staking,lido
2021-09-27 00:00:00,6337936368,Lido,liquid_staking,lido
2021-09-28 00:00:00,5908492625,Lido,liquid_staking,lido
2021-09-29 00:00:00,6063285055,Lido,liquid_staking,lido
2021-09-30 00:00:00,6571715805,Lido,liquid_staking,lido
2021-10-01 00:00:00,6979156441,Lido,liquid_staking,lido
2021-10-02 00:00:00,7407825479,Lido,liquid_staking,lido
2021-10-03 00:00:00,7416941679,Lido,liquid_staking,lido
2021-10-04 00:00:00,7622825583,Lido,liquid_staking,lido
2021-10-05 00:00:00,7713144064,Lido,liquid_staking,lido
2021-10-06 00:00:00,7804666312,Lido,liquid_staking,lido
2021-10-07 00:00:00,7705582541,Lido,liquid_staking,lido
2021-10-08 00:00:00,8217360159,Lido,liquid_staking,lido
2021-10-09 00:00:00,7957443411,Lido,liquid_staking,lido
2021-10-10 00:00:00,7960060420,Lido,liquid_staking,lido
2021-10-11 00:00:00,7577219951,Lido,liquid_staking,lido
2021-10-12 00:00:00,7478291867,Lido,liquid_staking,lido
2021-10-13 00:00:00,7495010603,Lido,liquid_staking,lido
2021-10-14 00:00:00,7675547003,Lido,liquid_staking,lido
2021-10-15 00:00:00,7910686086,Lido,liquid_staking,lido
2021-10-16 00:00:00,8100694775,Lido,liquid_staking,lido
2021-10-17 00:00:00,8007667987,Lido,liquid_staking,lido
2021-10-18 00:00:00,8129356712,Lido,liquid_staking,lido
2021-10-19 00:00:00,7842359208,Lido,liquid_staking,lido
2021-10-20 00:00:00,8162518114,Lido,liquid_staking,lido
2021-10-21 00:00:00,9055902381,Lido,liquid_staking,lido
2021-10-22 00:00:00,8888982254,Lido,liquid_staking,lido
2021-10-23 00:00:00,8844943590,Lido,liquid_staking,lido
2021-10-24 00:00:00,9089202133,Lido,liquid_staking,lido
2021-10-25 00:00:00,8972859742,Lido,liquid_staking,lido
2021-10-26 00:00:00,9342398994,Lido,liquid_staking,lido
2021-10-27 00:00:00,9188670051,Lido,liquid_staking,lido
2021-10-28 00:00:00,8657078760,Lido,liquid_staking,lido
2021-10-29 00:00:00,9444475951,Lido,liquid_staking,lido
2021-10-30 00:00:00,9585148451,Lido,liquid_staking,lido
2021-10-31 00:00:00,9469184595,Lido,liquid_staking,lido
2021-11-01 00:00:00,9375709687,Lido,liquid_staking,lido
2021-11-02 00:00:00,9486550621,Lido,liquid_staking,lido
2021-11-03 00:00:00,9915548997,Lido,liquid_staking,lido
2021-11-04 00:00:00,10179222730,Lido,liquid_staking,lido
2021-11-05 00:00:00,10382174345,Lido,liquid_staking,lido
2021-11-06 00:00:00,10203010928,Lido,liquid_staking,lido
2021-11-07 00:00:00,10369774632,Lido,liquid_staking,lido
2021-11-08 00:00:00,10530148494,Lido,liquid_staking,lido
2021-11-09 00:00:00,10951468099,Lido,liquid_staking,lido
2021-11-10 00:00:00,10616397605,Lido,liquid_staking,lido
2021-11-11 00:00:00,10304650578,Lido,liquid_staking,lido
2021-11-12 00:00:00,10641286377,Lido,liquid_staking,lido
2021-11-13 00:00:00,10525843802,Lido,liquid_staking,lido
2021-11-14 00:00:00,10627295728,Lido,liquid_staking,lido
2021-11-15 00:00:00,10651656762,Lido,liquid_staking,lido
2021-11-16 00:00:00,10125304469,Lido,liquid_staking,lido
2021-11-17 00:00:00,9383475430,Lido,liquid_staking,lido
2021-11-18 00:00:00,9666775604,Lido,liquid_staking,lido
2021-11-19 00:00:00,9076356852,Lido,liquid_staking,lido
2021-11-20 00:00:00,9592116206,Lido,liquid_staking,lido
2021-11-21 00:00:00,9862294010,Lido,liquid_staking,lido
2021-11-22 00:00:00,9283906525,Lido,liquid_staking,lido
2021-11-23 00:00:00,9220307508,Lido,liquid_staking,lido
2021-11-24 00:00:00,9642353394,Lido,liquid_staking,lido
2021-11-25 00:00:00,9339757721,Lido,liquid_staking,lido
2021-11-26 00:00:00,9991469990,Lido,liquid_staking,lido
2021-11-27 00:00:00,9222087074,Lido,liquid_staking,lido
2021-11-28 00:00:00,9307649599,Lido,liquid_staking,lido
2021-11-29 00:00:00,10204315971,Lido,liquid_staking,lido
2021-11-30 00:00:00,10413358618,Lido,liquid_staking,lido
2021-12-01 00:00:00,11273831763,Lido,liquid_staking,lido
2021-12-02 00:00:00,11448965409,Lido,liquid_staking,lido
2021-12-03 00:00:00,11626412047,Lido,liquid_staking,lido
2021-12-04 00:00:00,11099651716,Lido,liquid_staking,lido
2021-12-05 00:00:00,11619913723,Lido,liquid_staking,lido
2021-12-06 00:00:00,10914463410,Lido,liquid_staking,lido
2021-12-07 00:00:00,11428110929,Lido,liquid_staking,lido
2021-12-08 00:00:00,11619886092,Lido,liquid_staking,lido
2021-12-09 00:00:00,11972919269,Lido,liquid_staking,lido
2021-12-10 00:00:00,11089075361,Lido,liquid_staking,lido
2021-12-11 00:00:00,10345441623,Lido,liquid_staking,lido
2021-12-12 00:00:00,10392077192,Lido,liquid_staking,lido
2021-12-13 00:00:00,10728809966,Lido,liquid_staking,lido
2021-12-14 00:00:00,9752769276,Lido,liquid_staking,lido
2021-12-15 00:00:00,10150240944,Lido,liquid_staking,lido
2021-12-16 00:00:00,10634887344,Lido,liquid_staking,lido
2021-12-17 00:00:00,10651566200,Lido,liquid_staking,lido
2021-12-18 00:00:00,10606900417,Lido,liquid_staking,lido
2021-12-19 00:00:00,11185297212,Lido,liquid_staking,lido
2021-12-20 00:00:00,11507191790,Lido,liquid_staking,lido
2021-12-21 00:00:00,11838478074,Lido,liquid_staking,lido
2021-12-22 00:00:00,12496661072,Lido,liquid_staking,lido
2021-12-23 00:00:00,12240062543,Lido,liquid_staking,lido
2021-12-24 00:00:00,12997599933,Lido,liquid_staking,lido
2021-12-25 00:00:00,13103609651,Lido,liquid_staking,lido
2021-12-26 00:00:00,13257830671,Lido,liquid_staking,lido
2021-12-27 00:00:00,13234517381,Lido,liquid_staking,lido
2021-12-28 00:00:00,12663980502,Lido,liquid_staking,lido
2021-12-29 00:00:00,11987365372,Lido,liquid_staking,lido
2021-12-30 00:00:00,11623215488,Lido,liquid_staking,lido
2021-12-31 00:00:00,11742907288,Lido,liquid_staking,lido
2022-01-01 00:00:00,11929641642,Lido,liquid_staking,lido
2022-01-02 00:00:00,12467491871,Lido,liquid_staking,lido
2022-01-03 00:00:00,12491296642,Lido,liquid_staking,lido
2022-01-04 00:00:00,12316385857,Lido,liquid_staking,lido
2022-01-05 00:00:00,12235291133,Lido,liquid_staking,lido
2022-01-06 00:00:00,11363306915,Lido,liquid_staking,lido
2022-01-07 00:00:00,10986528319,Lido,liquid_staking,lido
2022-01-08 00:00:00,10240149691,Lido,liquid_staking,lido
2022-01-09 00:00:00,9873245948,Lido,liquid_staking,lido
2022-01-10 00:00:00,10356055899,Lido,liquid_staking,lido
2022-01-11 00:00:00,9938852312,Lido,liquid_staking,lido
2022-01-12 00:00:00,10570306750,Lido,liquid_staking,lido
2022-01-13 00:00:00,11347188541,Lido,liquid_staking,lido
2022-01-14 00:00:00,10964995451,Lido,liquid_staking,lido
2022-01-15 00:00:00,11200072240,Lido,liquid_staking,lido
2022-01-16 00:00:00,11625822458,Lido,liquid_staking,lido
2022-01-17 00:00:00,11641630131,Lido,liquid_staking,lido
2022-01-18 00:00:00,10946148992,Lido,liquid_staking,lido
2022-01-19 00:00:00,10951566496,Lido,liquid_staking,lido
2022-01-20 00:00:00,10890076482,Lido,liquid_staking,lido
2022-01-21 00:00:00,10612924408,Lido,liquid_staking,lido
2022-01-22 00:00:00,8918160780,Lido,liquid_staking,lido
2022-01-23 00:00:00,8792983908,Lido,liquid_staking,lido
2022-01-24 00:00:00,9193162773,Lido,liquid_staking,lido
2022-01-25 00:00:00,8768612208,Lido,liquid_staking,lido
2022-01-26 00:00:00,8721859539,Lido,liquid_staking,lido
2022-01-27 00:00:00,8955346515,Lido,liquid_staking,lido
2022-01-28 00:00:00,8057361161,Lido,liquid_staking,lido
2022-01-29 00:00:00,8114759697,Lido,liquid_staking,lido
2022-01-30 00:00:00,8154307092,Lido,liquid_staking,lido
2022-01-31 00:00:00,7741523020,Lido,liquid_staking,lido
2022-02-01 00:00:00,8352196700,Lido,liquid_staking,lido
2022-02-02 00:00:00,8626655568,Lido,liquid_staking,lido
2022-02-03 00:00:00,8137376340,Lido,liquid_staking,lido
2022-02-04 00:00:00,8343472391,Lido,liquid_staking,lido
2022-02-05 00:00:00,9062155475,Lido,liquid_staking,lido
2022-02-06 00:00:00,9355503469,Lido,liquid_staking,lido
2022-02-07 00:00:00,9425857704,Lido,liquid_staking,lido
2022-02-08 00:00:00,9849093652,Lido,liquid_staking,lido
2022-02-09 00:00:00,9684040171,Lido,liquid_staking,lido
